# Generated trace: synthetic Zipf(a=0.80) + Poisson (50000 requests)
77,18,997,1202155,17490824
78,3,1305,247676,17507938
79,5,4452,672179,17572850
80,36,10,2449042,17839963
81,13,3086,522668,18078652
82,5,247,859878,18586145
83,30,2213,2180230,19778326
84,26,3992,3091280,20049649
85,18,158,1406639,20225630
86,15,1640,216673,20311545
87,31,3990,7119384,20372264
88,13,4726,3628885,20425114
89,31,179,172188,20517201
90,47,1396,354219,20986379
91,44,8,1373256,21008059
92,24,1270,275915,21250918
93,19,94,802300,21388487
94,13,134,4587353,21972172
95,32,66,770900,22454988
96,33,65,445441,22589236
97,10,80,1987914,22802824
98,22,2606,3462869,22882931
99,40,490,482928,22981734
100,24,8,263346,23172445
101,42,98,954261,23320447
102,3,71,1092406,23487076
103,41,62,1350668,24327749
104,20,1218,1102720,24891643
105,49,439,315613,24992691
106,3,4234,541344,25430378
107,16,903,853604,26321530
108,25,2756,14294447,26350579
109,45,2699,2131570,26467617
110,46,373,899626,26713141
111,1,2040,716007,26898403
112,20,117,2274101,26950230
113,46,405,933413,27012977
114,38,127,1077884,27076310
115,32,266,3550716,27777597
116,18,461,554439,28098980
117,40,11,4288428,28180512
118,32,1,641137,28636772
119,37,1767,222262,28696414
120,13,896,4224884,28738167
121,44,19,3128289,28824104
122,49,379,474580,29384798
123,19,2695,930650,29554124
124,17,3,5307364,29749534
125,25,3182,175280,30470706
126,41,2437,677248,30474502
127,44,141,917196,30690157
128,33,478,425263,30777696
129,49,1,5977493,31196415
130,41,62,1363151,31431861
131,45,3553,211454,31553177
132,17,33,943748,31876957
133,48,16,1824382,32145842
134,33,1949,1038016,32424785
135,30,113,348951,32470963
136,36,4407,831205,32482948
137,2,3484,4375104,32497369
138,43,241,4293145,32612379
139,50,3438,749713,32811450
140,47,8,636396,33082772
141,50,4955,2635629,33440150
142,4,3796,3014450,34428698
143,24,1420,1321166,34471379
144,14,29,2755393,34758830
145,35,421,474866,35039633
146,24,23,1078269,35323225
147,3,631,1014350,36065802
148,31,1875,3164531,36081123
149,8,3605,1621562,36174146
150,3,1739,1127932,36251365
151,23,2251,7483241,36565858
152,17,428,74195,37142280
153,49,2041,1724305,37476564
154,41,654,691774,38009310
155,12,3726,257027,38040936
156,3,7,4728756,38195279
157,9,358,499757,38334284
158,41,373,6758797,38400492
159,31,2834,2873524,38408499
160,33,467,1167585,38481896
161,17,8,719776,38630294
162,12,598,869161,39677268
163,18,1071,389455,39685634
164,14,5,2783294,40744021
165,30,1010,6623880,40803111
166,25,3676,238123,41727417
167,45,238,2004225,41766700
168,38,2863,504272,41767349
169,26,720,6186140,41781288
170,46,169,279367,42363628
171,26,1,2230390,42396296
172,49,2,964932,42829459
173,36,53,746433,43217521
174,20,3,909307,43282954
175,35,32,231535,43347207
176,30,63,3413747,43481538
177,23,287,409567,43896065
178,46,833,8358287,44093436
179,12,2660,1131944,44339034
180,41,72,1117194,44492588
181,45,396,983298,44704687
182,33,1,3120035,45090056
183,50,5,88483,45233802
184,22,1070,786030,45534896
185,32,401,73984,45839715
186,16,4328,1489369,45883474
187,40,2801,568437,46836475
188,35,1307,2197459,47495378
189,44,3923,1014515,48113615
190,12,1,1504438,48542893
191,17,2895,373638,48676806
192,48,221,935426,49477636
193,30,400,2620877,49559310
194,11,18,498334,50011508
195,30,2,3053255,50696161
196,4,88,1357631,50748893
197,28,1314,1220220,50844036
198,49,423,205320,50910487
199,33,2682,790312,51007308
200,14,78,2822768,51379066
201,27,3,576685,51454454
202,33,386,2778095,51790560
203,16,2,2469661,51936448
204,35,9,615768,52809435
205,17,911,447665,52886546
206,19,360,5072559,53100690
207,39,5,2530304,53440325
208,28,13,472719,54017014
209,46,7,3308104,54030264
210,40,37,1325158,54675822
211,35,1916,406325,54734758
212,43,244,964715,56115541
213,50,166,924351,56832139
214,38,26,1235223,56872200
215,44,2368,1887755,56907209
216,29,898,618127,57630986
217,6,18,434834,57710052
218,23,1078,1100860,57960539
219,14,503,733070,58194794
220,20,1,3726055,58388572
221,8,17,241515,58690450
222,15,2369,1072653,59326599
223,34,102,596197,59593649
224,29,1,570328,59750049
225,47,471,1348414,60725251
226,44,5,1576524,60765942
227,28,14,281339,61325082
228,41,3358,332648,61774266
229,44,896,980366,61809726
230,26,1919,892269,62257512
231,36,1,239373,62799317
232,10,36,217122,62923323
233,30,582,3756877,62933162
234,15,1754,1986261,63234228
235,16,1420,1220719,63247124
236,2,128,2237883,63502077
237,12,6,266663,63547360
238,28,4442,588964,64454723
239,35,309,1357786,65214211
240,14,509,1324758,65737931
241,35,8,553699,66228534
242,16,5,1738795,66261419
243,11,81,294140,67508543
244,24,914,2164096,67779165
245,30,207,1845325,67837783
246,23,4,3667405,68731483
247,11,58,737486,68739132
248,4,1,2879749,69151179
249,28,5,1709502,69209112
250,19,94,1915158,69468288
251,1,1386,2704266,69611965
252,14,1176,290738,69742520
253,27,2102,316633,70134374
254,25,40,351434,70356053
255,1,402,7816217,70594992
256,39,846,10748625,70618876
257,3,2482,6421018,70732887
258,14,1870,1595349,70829896
259,11,1343,604891,70985876
260,5,1262,1994010,71097264
261,33,129,4996239,71148849
262,16,1532,316672,71503364
263,40,46,2583522,71890030
264,8,4,1566487,71993052
265,9,747,3174482,72059635
266,28,72,1040910,72226122
267,49,1354,565530,72349706
268,31,2459,4479692,72360621
269,8,9,2935509,72881099
270,28,306,208805,73102434
271,44,1355,1594245,73306785
272,46,3518,427553,73312500
273,13,1,469271,73651246
274,27,18,143014,73838469
275,37,195,283021,74035788
276,17,10,2225426,74571270
277,31,3076,1507081,74676304
278,18,17,2957815,74721965
279,39,1083,497903,74868894
280,11,3863,502260,75020060
281,42,27,2002693,75124359
282,40,1,1012505,75232862
283,31,1,4955118,75911633
284,44,56,4639675,76459624
285,21,762,7714717,76543263
286,42,3413,2418259,76711528
287,31,2,3015252,76813045
288,19,7,1118060,77177936
289,26,649,826473,77701555
290,42,1211,5712992,78432932
291,50,198,412193,78722146
292,30,3683,2946012,78809176
293,33,1511,4358025,79249867
294,16,881,745682,79440868
295,2,3217,350956,79514690
296,2,2998,1187918,79702941
297,22,1669,329977,80174644
298,41,33,2498080,80422593
299,8,111,1471876,80743002
300,37,2986,1292817,81050597
301,37,3205,131480,81437237
302,23,2707,758812,81561779
303,9,608,1726203,81601514
304,29,30,1641972,81728192
305,10,3400,886339,82187846
306,34,261,464343,83140311
307,13,67,4829658,83985044
308,16,2145,918146,84416326
309,46,1,300834,84508923
310,1,12,466681,84729547
311,48,478,366901,84977299
312,10,3482,646824,85017465
313,34,2506,748116,85134433
314,35,845,2571356,85170752
315,44,108,698799,85375389
316,46,124,3469187,85419110
317,41,782,640934,85896162
318,18,61,1883495,86314919
319,5,1976,1368871,86315175
320,23,49,526091,86628370
321,32,216,498132,86704078
322,43,730,7465315,86868366
323,24,337,338582,87373510
324,50,4,1062008,87722992
325,50,173,1527102,87779573
326,46,632,1643771,87802664
327,41,4,1060194,87914829
328,19,675,1056497,87919780
329,25,1278,1212492,88178827
330,42,128,631446,88350215
331,33,1900,317348,88649211
332,24,112,248282,88740351
333,38,437,576974,89065336
334,29,3593,241205,89113240
335,41,4,1015940,89126029
336,41,1904,4123639,89389050
337,25,9,1156485,89559199
338,20,2048,759307,90377343
339,29,30,388433,90450567
340,4,26,3167596,90817030
341,45,6,1359075,90983410
342,3,226,2208001,91096083
343,2,2194,164942,91100868
344,18,159,1314182,91284394
345,26,2959,1381052,91594642
346,41,4978,519089,91673036
347,29,597,4718220,92013286
348,22,166,1524963,92023478
349,11,28,3975362,92078606
350,32,317,164678,93014755
351,50,1033,482957,93045320
352,21,3215,1373994,93162838
353,48,46,173535,93348583
354,31,1410,855458,93503353
355,8,502,783893,93508027
356,49,3574,1438223,93591816
357,19,3591,6964386,93598795
358,29,3891,1570733,94391070
359,27,963,1689214,94756686
360,3,12,2875937,95240441
361,16,1682,294652,95262077
362,10,772,348140,95292840
363,44,849,9136820,96327648
364,28,27,1117517,96533385
365,44,5,177448,96868043
366,38,8,507656,96989700
367,22,324,2010879,97020165
368,2,7,940007,97208568
369,38,1231,1025789,97300168
370,38,2042,3206203,97353859
371,6,103,1737042,97691033
372,41,5,2488059,98206669
373,37,4233,3379100,98601836
374,7,815,8897113,98805016
375,29,163,2022781,98812554
376,39,1,1364938,98923506
377,36,9,3248325,98993355
378,43,473,1793427,99209822
379,30,1,5952369,99675828
380,20,52,226069,99734078
381,37,321,2772305,100216949
382,50,1,714156,100324357
383,18,1,1704041,100435238
384,18,2,4892141,100850763
385,19,1,434592,100946561
386,28,3150,281313,101249422
387,43,214,2036983,101545429
388,42,802,1358740,102434837
389,7,3524,519588,102673054
390,10,4403,1652670,102694389
391,3,3078,1027622,102792587
392,36,328,3077068,103477493
393,9,3468,486409,103531929
394,28,9,2878215,103548287
395,45,4675,1370834,103605966
396,8,481,648874,104081738
397,12,4519,1435154,104512441
398,32,13,1542951,104618901
399,26,1984,2410656,104685335
400,13,90,2316596,104694486
401,14,731,1749840,104732627
402,11,211,422643,105233042
403,3,606,1422457,105455512
404,31,55,726915,105709399
405,10,113,931605,106155521
406,18,421,229222,106504505
407,31,496,2338919,106539141
408,4,66,7602648,106666449
409,46,35,2982590,106810475
410,8,47,362105,106883804
411,23,956,180618,107092582
412,11,1793,935558,107622138
413,31,29,5576312,107658826
414,28,6,6886844,107878950
415,8,140,419805,107945465
416,26,25,421474,107981184
417,39,1308,1365078,109048662
418,2,6,1443845,109179742
419,31,137,291217,110773866
420,47,2,536081,110969192
421,14,12,2656862,111204879
422,4,9,3505676,111206230
423,1,32,344328,111874105
424,50,116,1089574,111880805
425,34,50,517232,112131367
426,22,8,2470517,112196149
427,49,481,2365453,112870214
428,29,232,1840166,112894040
429,6,2142,528663,113023493
430,42,554,1934406,113967659
431,20,3551,2673855,114142935
432,47,3,121370,114849684
433,40,227,1083994,115102165
434,10,220,725095,115212845
435,6,3,2422585,115263427
436,38,2158,2340836,115544864
437,11,283,1435784,115547989
438,12,43,320133,115895563
439,8,944,685471,116287386
440,46,1,848150,116402164
441,11,295,187747,117021465
442,47,24,1371187,117040954
443,9,651,1176676,117130326
444,47,23,1073553,117161947
445,4,434,630862,117257740
446,16,135,518989,117530728
447,17,15,421417,117580476
448,19,10,1329503,117616483
449,47,29,1550675,118007716
450,31,3592,2302556,118119947
451,16,34,2402884,118449570
452,10,2098,2078628,118521104
453,33,2,566912,118828213
454,6,486,2127249,119120866
455,26,3757,296831,119362357
456,50,12,856986,119439350
457,18,1551,721694,119483395
458,35,4,893130,119529473
459,3,519,1664684,119585289
460,20,6,953770,120186286
461,24,3,247678,120343331
462,17,369,186567,120440756
463,41,53,2497770,120459841
464,1,30,751594,120625974
465,50,51,87387,120754946
466,39,4496,7173676,121608460
467,3,289,960819,122236137
468,44,7,331150,122593193
469,9,3,1580656,122909140
470,32,3,3634822,123286816
471,24,20,812152,123350545
472,14,597,39451,123646960
473,49,663,4125370,124274295
474,13,2079,1213846,124497897
475,24,105,3095005,124736279
476,2,156,353459,124866684
477,48,1498,977604,124904050
478,12,1159,1165514,124905042
479,27,196,6883604,125031122
480,36,3607,3239667,125344478
481,43,154,3446302,125497657
482,37,4003,427235,126785630
483,19,5,1387575,126820195
484,7,1,1508906,127095313
485,12,652,1372574,127278120
486,10,1779,319550,128190818
487,15,9,1577823,128191516
488,41,122,2295897,128623664
489,16,432,12006721,129282234
490,18,226,1905557,129385437
491,16,426,1001072,129828452
492,37,3544,909521,129830076
493,32,3505,1216489,129933734
494,36,110,765028,129950159
495,37,2,256130,130315921
496,48,2184,2211980,130617663
497,34,91,1833961,130933606
498,15,228,2272666,131049588
499,41,32,705415,131221650
500,21,1069,620020,131628892
501,22,2177,552476,132300783
502,6,51,313787,132324151
503,20,1,807139,132721757
504,3,58,1270123,132884673
505,37,960,1993151,133061462
506,33,3330,1293199,133498352
507,25,1,715987,133810243
508,14,4903,617307,133838005
509,46,1593,521230,134330028
510,9,145,1774572,134532317
511,13,117,104347,134561121
512,4,444,1016341,134616556
513,26,12,221301,134662541
514,25,177,706302,134666461
515,38,5,2192643,134760094
516,12,3094,876603,134819430
517,27,3,5613049,135301176
518,1,1852,1725570,135320089
519,5,59,2096308,135367109
520,33,161,1442964,135520307
521,33,626,603923,135786743
522,29,4484,414145,136111792
523,40,128,514528,136157441
524,32,60,4290134,136675290
525,6,250,1347013,136773869
526,25,207,3236740,136891987
527,3,2021,1010263,137170047
528,41,26,375929,137258703
529,17,773,142588,137300826
530,34,826,775477,137877564
531,46,158,397742,138133643
532,17,3413,4099873,138244323
533,44,64,780138,138391118
534,17,290,5665672,138488261
535,13,246,4762623,138534136
536,2,2202,874084,139121525
537,47,216,624994,139127121
538,47,155,969318,139162619
539,41,242,388059,139201776
540,17,345,340774,139353038
541,38,2192,1030488,139379998
542,26,259,850477,139694404
543,2,1647,1014536,139955482
544,13,1023,2138839,139986765
545,31,25,1108251,140489552
546,8,3820,519676,140510688
547,21,751,1455965,140878608
548,31,31,728595,140906051
549,46,10,1847795,140921285
550,38,716,15025426,141163816
551,3,1718,1454311,141322841
552,23,4,899161,141514475
553,12,369,1405690,141516393
554,19,344,624523,141630235
555,19,239,840631,142161242
556,5,43,298253,142183084
557,19,1209,1653745,142197432
558,29,1261,531093,143004331
559,49,161,391678,143471893
560,35,3,1209754,143618732
561,4,14,376383,143817411
562,8,10,551928,143851126
563,38,3217,1465243,143932673
564,10,52,447876,144167161
565,14,142,836639,144441658
566,12,674,519802,144607636
567,45,310,1463502,144868473
568,22,258,233851,145511623
569,7,2,2405267,145944547
570,24,3,669846,146112779
571,44,3,2268623,146971366
572,31,11,500125,147170003
573,13,1,490518,147442036
574,38,4047,482467,147529470
575,5,801,430396,147551723
576,35,3483,2743441,148276655
577,18,23,3605635,148296670
578,26,2128,2069567,149028705
579,24,754,5772175,149040373
580,23,1784,1143706,149348757
581,32,4431,841076,149802072
582,33,2627,4145841,150118671
583,7,16,199849,151221742
584,16,2000,3604707,151226096
585,18,53,969858,151309486
586,39,105,387083,152246304
587,6,1,1706561,152794927
588,7,833,2937360,153343878
589,46,3,175764,155151367
590,46,306,356911,155225541
591,8,2679,481292,155932266
592,8,3,409189,156489899
593,40,3414,1219664,156592876
594,41,792,4775550,156726849
595,29,118,1643882,156821821
596,49,3,767393,157034207
597,50,5,1917005,158255257
598,24,3324,2278574,158753989
599,8,4889,780809,158828757
600,18,3919,628561,159019341
601,32,22,675708,159262746
602,22,339,879330,159585147
603,44,48,960030,159624048
604,48,386,4466740,160178002
605,28,13,312520,160290989
606,5,84,126865,160480192
607,43,89,3103793,160797114
608,14,160,224179,161206375
609,14,4712,3371862,161458893
610,33,97,823621,161890603
611,36,4,1222010,161962242
612,28,299,4829555,162108233
613,25,3961,1824893,162442714
614,8,234,1135808,162495619
615,41,3,147106,163251941
616,28,34,806314,163425988
617,50,3507,1553497,163582315
618,11,716,367283,163774587
619,19,2649,1114543,163864908
620,22,818,825826,163971375
621,46,1,780596,164007202
622,46,2925,80661,164160407
623,12,200,2351795,164652809
624,49,18,824831,165214939
625,37,2615,457846,165778951
626,44,19,2667887,165809180
627,12,1802,469919,165880862
628,24,88,1346888,166096632
629,13,1042,668528,166140802
630,36,3612,2306557,166304442
631,49,83,5521141,166324975
632,22,280,1316392,166571914
633,21,71,3086713,166641590
634,35,108,75780,167382046
635,9,29,111610,167570456
636,17,128,436519,167679685
637,7,5,1945245,167688142
638,26,661,3453866,167979713
639,39,17,139785,168626593
640,50,4449,13806937,168652091
641,21,4252,691768,168849314
642,35,675,518810,169295496
643,26,1,1593303,169299993
644,5,6,1162240,169716965
645,36,11,224464,169824570
646,44,1877,868983,169864525
647,43,787,3836881,170221353
648,7,2264,1286648,170740979
649,37,10,482347,170862095
650,14,489,2970942,171456984
651,19,2576,2060478,172195554
652,4,978,184144,172721493
653,49,10,817686,173036330
654,3,1213,1646143,173310955
655,24,2741,1859527,173413866
656,7,13,431022,173522029
657,45,2123,1302063,173591464
658,39,1,1322112,174505853
659,21,131,972655,174876284
660,13,341,538696,175072299
661,5,2384,6980549,175663226
662,48,41,625335,175703213
663,37,2,1127585,175708908
664,12,306,1552874,175735293
665,33,2,807408,176659182
666,40,74,2333677,177416139
667,38,10,1127398,177476680
668,24,763,1125519,177615406
669,13,3,995486,178833987
670,18,74,1094493,178939774
671,39,130,5041887,179100488
672,33,414,700592,179495175
673,50,1043,383468,179637962
674,6,1745,643333,179645046
675,35,10,2486068,179838373
676,34,150,151315,180128430
677,19,997,4449991,180231389
678,23,8,173307,180285445
679,3,533,1999783,180441769
680,40,2575,3065954,180601518
681,23,3956,844722,180938099
682,33,158,791500,181364439
683,44,834,1546288,181517209
684,35,235,126817,181891573
685,30,412,545432,182308249
686,50,3464,768101,182342269
687,40,4681,550436,182550990
688,12,129,662842,182594007
689,40,2688,1955951,182783894
690,25,4778,1134083,182881810
691,29,29,813464,183139305
692,18,2383,1847264,183167712
693,10,17,359433,183232520
694,22,4988,581274,183367344
695,42,1439,2833208,183540219
696,10,191,468343,183540349
697,37,24,398533,183541059
698,18,18,405855,184266943
699,31,4970,3641828,184341863
700,27,4178,1480481,184543706
701,48,444,688449,184548773
702,7,4687,222007,184984199
703,44,4187,831189,185509902
704,37,19,1061440,185637146
705,19,220,631242,185701216
706,43,55,3540870,185963124
707,45,232,123128,186093198
708,7,1952,1058338,186114217
709,26,2094,1194409,186223159
710,4,7,3519941,186678990
711,32,3,3715567,187186924
712,31,1518,726330,187782545
713,39,968,1629890,188107801
714,8,57,1915832,188166495
715,33,2109,1612020,188602433
716,25,2850,252277,188898155
717,38,706,346122,188958679
718,14,3067,217232,189002007
719,49,127,788452,189042332
720,2,792,439177,189048653
721,32,1,2716300,189306718
722,9,46,838874,189550673
723,8,53,556266,189684102
724,29,19,1727650,190241820
725,50,4790,903442,190666268
726,35,1428,816646,191322424
727,46,1761,3188613,191414255
728,37,4304,1845369,191553466
729,2,2355,270158,191563441
730,9,2,1573709,191593797
731,27,692,2287873,191974785
732,12,332,2884389,192025787
733,10,2739,403632,192780791
734,27,248,349111,193135440
735,1,33,304816,193250609
736,37,1013,5185669,193559799
737,16,315,946096,193574151
738,24,102,2106336,193575158
739,46,756,121342,193815493
740,35,2896,521319,193917913
741,18,984,2324254,194438815
742,18,215,1138422,194494619
743,37,152,3140946,194739052
744,23,135,887393,194886879
745,20,3542,821797,195110717
746,17,568,1124466,195148400
747,18,8,1019940,195333737
748,39,3,3559479,195587415
749,36,803,1336156,195967687
750,38,87,148829,196183697
751,26,315,203296,196475736
752,46,195,367940,196673696
753,18,3,178801,196840054
754,19,2531,1342148,196894814
755,33,976,7064059,197223560
756,16,48,513241,197258803
757,47,1781,4178586,197724395
758,23,1536,4126152,197809589
759,6,1,2532812,198029557
760,11,431,4274410,198171898
761,8,184,714000,198181989
762,19,2466,297950,198461033
763,2,3150,344942,198606475
764,40,9,441096,198856649
765,22,2,831168,198873644
766,27,386,4693580,198982384
767,9,44,1471881,199458676
768,50,237,781833,199602147
769,6,102,417087,199786243
770,27,789,358110,200481429
771,25,7,3689226,200617615
772,37,994,452705,201255613
773,31,597,1759339,201369042
774,32,1989,267584,201491139
775,27,9,779738,201797409
776,37,3311,757381,202355026
777,9,11,754972,203018496
778,28,1,264332,203039777
779,12,1992,1630687,203268911
780,17,134,993581,203287866
781,46,1477,869631,203289133
782,12,2740,223314,204038746
783,5,356,546335,204210780
784,39,4337,2477793,204450078
785,35,1743,1566732,204663632
786,47,3074,1288990,204941998
787,35,919,1099541,205308320
788,16,1591,1622990,206035546
789,31,429,737230,206246570
790,42,13,89369,206630348
791,25,2436,72973,206782394
792,35,2,692656,207787801
793,39,62,71330,208031007
794,38,17,2965349,208042404
795,26,162,1624708,208046072
796,30,6,970637,208131509
797,44,293,597205,208330731
798,43,26,2147955,208654172
799,7,67,2021472,208897603
800,36,681,599315,209812793
801,20,113,459313,210935050
802,29,6,495232,211153945
803,42,2245,899157,211196165
804,21,966,1550440,211553315
805,34,3,478253,211758889
806,47,1664,555523,212123183
807,7,4702,3242730,212342535
808,11,5,5399959,213389170
809,40,6,564949,213628917
810,2,1699,900161,213750153
811,37,3163,1397974,213815020
812,27,366,1669398,213842995
813,48,737,475671,214190470
814,4,3,485752,214343408
815,44,589,353791,214418981
816,38,537,403689,214476542
817,25,37,1761473,214979143
818,9,292,1431061,214989774
819,18,8,1836957,215019994
820,46,33,516480,215251364
821,30,3824,2572231,215307046
822,23,9,279834,215326502
823,19,2527,366279,215521348
824,13,330,612322,215563402
825,50,2950,471373,215597187
826,40,2818,383378,215708358
827,37,708,2581523,216200290
828,37,517,2796881,216289506
829,9,5,4097207,216655584
830,12,1200,1594677,217472260
831,46,53,1366170,217640290
832,3,1332,1435730,218113427
833,46,2,436726,218184730
834,29,16,1311260,218370657
835,44,3296,861645,218906587
836,39,1,841272,219394865
837,47,60,1285015,219891520
838,9,1127,703032,220328411
839,4,735,814792,220338486
840,8,9,829328,220373166
841,12,1592,179593,220455911
842,6,4858,373601,220491157
843,40,2408,1544236,220735926
844,49,3470,1053792,221026144
845,29,1462,255864,221272626
846,9,53,609268,221551165
847,23,114,3085334,221674699
848,26,672,3933012,221848186
849,25,807,1228638,221875561
850,22,1404,3937207,221922794
851,33,1457,600829,222087977
852,27,3874,1475000,222109517
853,39,8,926443,222185208
854,38,29,8672009,222252223
855,2,262,499746,222627192
856,12,516,1544304,222763656
857,48,110,842571,223286061
858,44,1239,815949,223669854
859,40,155,1489025,223682922
860,36,4570,4408574,223761299
861,44,1213,3400891,223983426
862,25,186,2083711,224194664
863,48,1113,574976,224258970
864,18,1616,836366,224814118
865,29,395,957201,225645021
866,31,311,1125216,225673582
867,23,2,1102768,226336439
868,33,11,12439626,226350959
869,35,648,922726,226384010
870,32,4587,276794,226691067
871,43,4647,1933183,226897020
872,1,223,367112,226985722
873,24,3644,150535,227274828
874,19,1819,2732211,227678086
875,45,2,921398,228533626
876,41,3,1100836,228835565
877,50,92,8734042,229326748
878,11,3424,291694,229336808
879,17,7,2399348,229474213
880,35,78,963447,229666719
881,41,9,1621709,229901245
882,31,2854,3585376,230159906
883,13,14,1689376,230249345
884,5,4737,8065064,230498472
885,40,20,310389,230502399
886,26,137,987339,230728819
887,34,342,1912135,231019150
888,6,61,183194,231558818
889,45,190,1133742,232717340
890,12,283,2187757,233087673
891,24,2406,377153,233120528
892,37,181,923428,233226479
893,45,56,4340381,233468918
894,20,32,229064,233472982
895,18,251,1286487,233721581
896,7,3268,2375571,233733683
897,19,1167,2562759,233760920
898,45,26,338951,234518074
899,45,2378,510653,234520605
900,32,86,1652468,235132605
901,21,1893,506923,235189245
902,1,1965,149861,235284766
903,31,4609,726910,236027682
904,23,1168,955937,236458666
905,33,1502,281894,237025145
906,33,11,1685025,237128742
907,47,4317,2006067,237196076
908,18,315,2100862,237636729
909,34,4,461021,237665621
910,5,169,2759893,237671768
911,21,555,668007,237824734
912,16,3,426955,237837176
913,42,4,302506,237986365
914,5,8,236058,238181501
915,34,401,291349,238316511
916,24,1107,312451,238640542
917,35,133,965237,238728273
918,30,8,582228,238984491
919,37,9,4415783,238996461
920,9,4780,2423059,239016004
921,32,4307,240944,239458359
922,10,1,1361666,239464081
923,34,48,905694,239467915
924,43,4837,153832,239560934
925,15,3447,191216,240003177
926,49,4999,2484759,240634285
927,33,3,499945,240984278
928,14,157,5239034,241132874
929,50,1003,1214313,241205658
930,11,1358,297152,241261757
931,39,3,2074144,241267068
932,40,2820,16664210,241276973
933,3,1986,488619,241543198
934,26,4,645504,242117022
935,20,208,1648292,242225923
936,23,96,517407,242724836
937,9,2159,1971695,243286509
938,43,524,362780,243388299
939,37,60,567714,243437216
940,13,128,112298,243608543
941,13,37,2065919,243630842
942,24,24,562419,243689835
943,44,225,361145,243831223
944,9,26,1604624,244252391
945,42,242,342006,244424662
946,31,899,166325,244468436
947,11,4,354268,244645135
948,35,1,1284664,244765380
949,8,45,4125846,245212363
950,23,135,1097699,245544683
951,48,245,1058197,245990996
952,34,525,1041837,246583397
953,15,7,502535,246628564
954,30,3706,6817047,246781344
955,25,2364,492570,247918586
956,42,2155,964796,248066980
957,36,575,1372862,248376751
958,37,1560,366707,248567535
959,32,1,1969700,248981046
960,46,158,715893,249060741
961,34,577,6500094,249086940
962,37,6,1378837,249371826
963,19,42,347912,249814475
964,43,3,183984,250236631
965,27,36,3014525,250307784
966,27,411,642366,250824983
967,42,221,49117,250851256
968,18,82,431156,250925908
969,8,19,1529655,251337817
970,37,100,854771,251349701
971,36,653,533321,251439854
972,48,173,1182796,251584870
973,50,274,3159109,251652762
974,14,2,3140841,251965202
975,31,677,1069277,252161141
976,47,103,3449713,252212716
977,28,3020,3441453,252602135
978,1,52,4237394,252637875
979,19,2082,1962186,252686685
980,24,4,784446,252754856
981,17,86,1581596,253062511
982,19,36,616369,253319499
983,50,6,1308442,253493470
984,38,4,3055914,254211380
985,29,31,969637,254227012
986,15,309,371710,254284448
987,17,223,1439641,254323183
988,38,281,147086,254813688
989,32,1589,369745,255129056
990,9,30,439876,255188913
991,6,2154,360542,255365367
992,21,116,777920,255808625
993,20,2111,695411,256162734
994,40,854,223491,256575763
995,24,2428,4012412,256615852
996,3,139,429650,256888034
997,43,14,843271,256979335
998,43,4725,985533,257182226
999,26,17,2662445,257895026
1000,47,470,49992,257916409
1001,47,841,293253,258429217
1002,45,7,2311647,258579468
1003,30,31,948329,258604331
1004,10,35,2448085,258789255
1005,27,446,937631,259052118
1006,2,195,3753633,259104729
1007,20,2305,1145202,259504373
